what,kind,bundleId,bundleVersion,description,time
started,bundle,org.eclipse.wst.server.ui,1.1.306.v20110823_1704,"org.eclipse.wst.server.ui",1347356166484
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1347356166562
started,bundle,org.eclipse.wst.jsdt.core,1.1.101.v201108151912,"org.eclipse.wst.jsdt.core",1347356166796
opened,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1347356168265
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1347356171796
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356185390
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356187046
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356198000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356213703
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356214671
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347356215359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356217906
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356223531
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356224078
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1347356227484
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1347356229437
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356230609
started,bundle,org.eclipse.wst.html.core,1.1.501.v201109080146,"org.eclipse.wst.html.core",1347356234890
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1347356235093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356262312
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1347356264656
started,bundle,org.eclipse.wst.jsdt.ui,1.1.101.v201108151912,"org.eclipse.wst.jsdt.ui",1347356264859
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356265500
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1347356265515
started,bundle,org.eclipse.pde.core,3.7.1.v20110822-2108,"org.eclipse.pde.core",1347356267593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356269218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356270296
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.deleteResources",1347356270312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356274296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356277640
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356278296
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1347356281406
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1347356282656
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356285093
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356286328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356288343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356288359
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356288468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356295890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356300718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356304812
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356309156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356309578
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1347356311359
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356313578
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356334250
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356337671
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356343265
executed,command,org.eclipse.jdt.debug.ui,3.6.1.v20110803_r371,"org.eclipse.jdt.debug.ui.localJavaShortcut.run",1347356346875
activated,view,org.eclipse.ui.console,3.5.100.v20110511,"org.eclipse.ui.console.ConsoleView",1347356348687
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356350890
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356361578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356370390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356373546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356383265
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356383843
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356394640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356453187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356463015
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356516062
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356538328
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356540812
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356543593
opened,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1347356550859
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1347356551015
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1347356570437
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356611109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356612515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356624296
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356629062
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356662843
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356664140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356703562
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356703625
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356704390
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356735515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356743390
activated,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1347356753640
closed,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347356753656
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1347356753671
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347356753796
closed,editor,org.eclipse.wst.xml.ui,1.1.201.v201108151912,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1347356753796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.file.close",1347356753828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356766390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356766406
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347356766484
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357071078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357118546
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357121750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357134406
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357139109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357151140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357154484
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1347357154484
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.rename",1347357154484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357158296
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357160593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357170968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357172875
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357184093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357209234
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347357209406
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347357209515
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ResourceNavigator",1347357233687
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1347357244468
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357249515
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357250593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357251093
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357251343
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1347357251343
activated,view,org.eclipse.ui.ide,3.7.0.v20110809-1737,"org.eclipse.ui.views.ProblemView",1347357258046
opened,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347357263890
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347357263953
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.delete",1347357273000
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357308390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1347357309515
activated,editor,org.eclipse.jdt.ui,3.7.1.r371_v20110824-0800,"org.eclipse.jdt.ui.CompilationUnitEditor",1347357309578
